"Diplomas and Completion"
4/3/2023

Year,Level,Division,Subgroup,Cohort,"Dropout Count","Dropout Rate","Advanced Diplomas","Standard Count","Other Diplomas Count","GED ISAEP","Standard and Other Diplomas Count","GED Other Non-Graduation Count","Other Non-Graduation Count"
2021,DIV,"Spotsylvania County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Spotsylvania County Public Schools",Asian,64,2,3.1,48,13,1,0,0,0,14
2021,DIV,"Spotsylvania County Public Schools",Black,372,30,8.1,143,168,12,4,15,19,180
2021,DIV,"Spotsylvania County Public Schools","Economically Disadvantaged",783,89,11.4,257,375,24,13,25,38,399
2021,DIV,"Spotsylvania County Public Schools","English Learners",87,29,33.3,7,48,3,0,0,0,51
2021,DIV,"Spotsylvania County Public Schools",Female,914,41,4.5,554,288,16,5,10,15,304
2021,DIV,"Spotsylvania County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Spotsylvania County Public Schools",Hispanic,351,50,14.2,140,147,9,0,5,5,156
2021,DIV,"Spotsylvania County Public Schools",Homeless,38,17,44.7,4,14,2,0,1,1,16
2021,DIV,"Spotsylvania County Public Schools",Male,1002,84,8.4,435,413,28,16,26,42,441
2021,DIV,"Spotsylvania County Public Schools","Military Connected",75,2,2.7,56,16,1,0,0,0,17
2021,DIV,"Spotsylvania County Public Schools","Multiple Races",102,4,3.9,49,38,6,4,1,5,44
2021,DIV,"Spotsylvania County Public Schools","Native Hawaiian",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Spotsylvania County Public Schools","Students with Disabilities",221,28,12.7,17,131,44,1,0,1,175
2021,DIV,"Spotsylvania County Public Schools",White,1017,38,3.7,604,331,16,13,15,28,347
2021,DIV,"Stafford County Public Schools","All Students",2511,79,3.1,1471,871,35,18,37,55,906
2021,DIV,"Stafford County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Stafford County Public Schools",Asian,108,1,.9,81,23,3,0,0,0,26
2021,DIV,"Stafford County Public Schools",Black,547,11,2,305,214,8,2,7,9,222
2021,DIV,"Stafford County Public Schools","Economically Disadvantaged",715,20,2.8,327,326,19,7,16,23,345
2021,DIV,"Stafford County Public Schools","English Learners",125,18,14.4,26,77,3,0,1,1,80
2021,DIV,"Stafford County Public Schools",Female,1264,30,2.4,832,365,10,9,18,27,375
2021,DIV,"Stafford County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Stafford County Public Schools",Hispanic,553,31,5.6,284,222,7,1,8,9,229
2021,DIV,"Stafford County Public Schools",Homeless,15,1,6.7,1,11,0,1,1,2,11
2021,DIV,"Stafford County Public Schools",Male,1247,49,3.9,639,506,25,9,19,28,531
2021,DIV,"Stafford County Public Schools","Military Connected",44,2,4.5,29,12,0,0,1,1,12
2021,DIV,"Stafford County Public Schools","Multiple Races",181,10,5.5,93,74,1,1,2,3,75
2021,DIV,"Stafford County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Stafford County Public Schools","Students with Disabilities",259,13,5,41,166,35,0,3,4,201
2021,DIV,"Stafford County Public Schools",White,1111,26,2.3,702,334,16,14,19,33,350
2021,DIV,"Staunton City Public Schools","All Students",211,4,1.9,100,86,4,5,12,17,90
2021,DIV,"Staunton City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Staunton City Public Schools",Black,27,0,0,11,13,0,1,2,3,13
2021,DIV,"Staunton City Public Schools","Economically Disadvantaged",96,3,3.1,31,48,2,4,8,12,50
2021,DIV,"Staunton City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Staunton City Public Schools",Female,107,1,.9,66,34,1,1,4,5,35
2021,DIV,"Staunton City Public Schools",Hispanic,17,3,17.6,7,7,0,0,0,0,7
2021,DIV,"Staunton City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Staunton City Public Schools",Male,104,3,2.9,34,52,3,4,8,12,55
2021,DIV,"Staunton City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Staunton City Public Schools","Multiple Races",17,0,0,5,11,0,0,1,1,11
2021,DIV,"Staunton City Public Schools","Students with Disabilities",24,0,0,2,15,4,1,2,3,19
2021,DIV,"Staunton City Public Schools",White,144,1,.7,73,53,4,4,9,13,57
2021,DIV,"Suffolk City Public Schools","All Students",1075,76,7.1,380,506,25,18,70,88,531
2021,DIV,"Suffolk City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Suffolk City Public Schools",Asian,28,0,0,18,8,0,1,1,2,8
2021,DIV,"Suffolk City Public Schools",Black,632,48,7.6,178,326,21,6,53,59,347
2021,DIV,"Suffolk City Public Schools","Economically Disadvantaged",379,39,10.3,75,202,10,7,46,53,212
2021,DIV,"Suffolk City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Suffolk City Public Schools",Female,555,30,5.4,229,257,8,4,27,31,265
2021,DIV,"Suffolk City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Suffolk City Public Schools",Hispanic,56,3,5.4,19,29,0,1,4,5,29
2021,DIV,"Suffolk City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Suffolk City Public Schools",Male,520,46,8.8,151,249,17,14,43,57,266
2021,DIV,"Suffolk City Public Schools","Military Connected",33,1,3,13,18,0,0,1,1,18
2021,DIV,"Suffolk City Public Schools","Multiple Races",55,2,3.6,28,22,1,1,1,2,23
2021,DIV,"Suffolk City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Suffolk City Public Schools","Students with Disabilities",156,9,5.8,3,102,25,4,11,17,127
2021,DIV,"Suffolk City Public Schools",White,300,23,7.7,135,119,3,9,11,20,122
2021,DIV,"Surry County Public Schools","All Students",52,2,3.8,13,35,1,0,1,1,36
2021,DIV,"Surry County Public Schools",Black,28,0,0,9,18,0,0,1,1,18
2021,DIV,"Surry County Public Schools","Economically Disadvantaged",19,2,10.5,3,13,1,0,0,0,14
2021,DIV,"Surry County Public Schools",Female,24,1,4.2,7,16,0,0,0,0,16
2021,DIV,"Surry County Public Schools",Male,28,1,3.6,6,19,1,0,1,1,20
2021,DIV,"Surry County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Surry County Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Surry County Public Schools",White,22,1,4.5,3,17,1,0,0,0,18
2021,DIV,"Sussex County Public Schools","All Students",83,7,8.4,32,37,2,0,5,5,39
2021,DIV,"Sussex County Public Schools",Black,60,4,6.7,26,25,1,0,4,4,26
2021,DIV,"Sussex County Public Schools","Economically Disadvantaged",42,2,4.8,16,19,1,0,4,4,20
2021,DIV,"Sussex County Public Schools",Female,43,2,4.7,23,17,0,0,1,1,17
2021,DIV,"Sussex County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Sussex County Public Schools",Male,40,5,12.5,9,20,2,0,4,4,22
2021,DIV,"Sussex County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Sussex County Public Schools","Students with Disabilities",12,4,33.3,0,6,2,0,0,0,8
2021,DIV,"Sussex County Public Schools",White,17,3,17.6,5,8,0,0,1,1,8
2021,DIV,"Tazewell County Public Schools","All Students",428,19,4.4,130,227,42,6,4,10,269
2021,DIV,"Tazewell County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools",Black,12,1,8.3,2,7,2,0,0,0,9
2021,DIV,"Tazewell County Public Schools","Economically Disadvantaged",233,16,6.9,40,132,36,5,4,9,168
2021,DIV,"Tazewell County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools",Female,185,9,4.9,66,98,10,1,1,2,108
2021,DIV,"Tazewell County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools",Male,243,10,4.1,64,129,32,5,3,8,161
2021,DIV,"Tazewell County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Tazewell County Public Schools","Students with Disabilities",78,2,2.6,2,32,42,0,0,0,74
2021,DIV,"Tazewell County Public Schools",White,400,18,4.5,122,212,38,6,4,10,250
2021,DIV,"Virginia Beach City Public Schools","All Students",5083,144,2.8,2870,1812,147,37,73,110,1959
2021,DIV,"Virginia Beach City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia Beach City Public Schools",Asian,335,10,3,251,64,5,1,4,5,69
2021,DIV,"Virginia Beach City Public Schools",Black,1239,54,4.4,471,625,59,3,27,30,684
2021,DIV,"Virginia Beach City Public Schools","Economically Disadvantaged",1827,23,1.3,733,930,87,6,48,54,1017
2021,DIV,"Virginia Beach City Public Schools","English Learners",78,7,9,27,41,2,0,1,1,43
2021,DIV,"Virginia Beach City Public Schools",Female,2510,49,2,1579,810,37,13,22,35,847
2021,DIV,"Virginia Beach City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia Beach City Public Schools",Hispanic,502,24,4.8,244,210,13,2,9,11,223
2021,DIV,"Virginia Beach City Public Schools",Homeless,45,8,17.8,9,24,2,1,1,2,26
2021,DIV,"Virginia Beach City Public Schools",Male,2570,95,3.7,1290,1000,110,24,51,75,1110
2021,DIV,"Virginia Beach City Public Schools","Military Connected",651,2,.3,417,216,9,2,5,7,225
2021,DIV,"Virginia Beach City Public Schools","Multiple Races",467,12,2.6,269,167,8,3,8,11,175
2021,DIV,"Virginia Beach City Public Schools","Native Hawaiian",26,0,0,19,6,1,0,0,0,7
2021,DIV,"Virginia Beach City Public Schools","Students with Disabilities",503,32,6.4,37,283,147,2,2,4,430
2021,DIV,"Virginia Beach City Public Schools",White,2507,44,1.8,1610,740,60,28,25,53,800
2021,DIV,"Virginia School for the Deaf and Blind-Staunton","All Students",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton",Black,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton","Economically Disadvantaged",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton","English Learners",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton",Female,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton",Male,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton","Multiple Races",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Virginia School for the Deaf and Blind-Staunton",White,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Warren County Public Schools","All Students",451,17,3.8,186,215,17,0,16,16,232
2021,DIV,"Warren County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Warren County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Warren County Public Schools",Black,23,1,4.3,8,12,1,0,1,1,13
2021,DIV,"Warren County Public Schools","Economically Disadvantaged",166,12,7.2,40,94,12,0,8,8,106
2021,DIV,"Warren County Public Schools","English Learners",16,3,18.8,5,6,0,0,2,2,6
2021,DIV,"Warren County Public Schools",Female,232,7,3,101,110,5,0,9,9,115
2021,DIV,"Warren County Public Schools",Hispanic,42,3,7.1,17,17,2,0,3,3,19
2021,DIV,"Warren County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2021,DIV,"Warren County Public Schools",Male,218,10,4.6,85,105,11,0,7,7,116
2021,DIV,"Warren County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Warren County Public Schools","Multiple Races",34,3,8.8,10,20,0,0,1,1,20
2021,DIV,"Warren County Public Schools","Students with Disabilities",52,0,0,2,31,17,0,0,2,48
2021,DIV,"Warren County Public Schools",White,343,10,2.9,146,162,14,0,11,11,176
2021,DIV,"Washington County Public Schools","All Students",557,29,5.2,228,281,11,6,2,8,292
2021,DIV,"Washington County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools","Economically Disadvantaged",261,25,9.6,48,173,10,4,1,5,183
2021,DIV,"Washington County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools",Female,284,13,4.6,138,127,4,1,1,2,131
2021,DIV,"Washington County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools",Hispanic,20,4,20,10,6,0,0,0,0,6
2021,DIV,"Washington County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools",Male,273,16,5.9,90,154,7,5,1,6,161
2021,DIV,"Washington County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools","Multiple Races",12,1,8.3,4,6,0,1,0,1,6
2021,DIV,"Washington County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Washington County Public Schools","Students with Disabilities",86,10,11.6,1,63,11,1,0,1,74
2021,DIV,"Washington County Public Schools",White,512,24,4.7,209,261,11,5,2,7,272
2021,DIV,"Waynesboro City Public Schools","All Students",218,18,8.3,81,102,10,1,6,7,112
2021,DIV,"Waynesboro City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Waynesboro City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Waynesboro City Public Schools",Black,39,6,15.4,9,21,2,0,1,1,23
2021,DIV,"Waynesboro City Public Schools","Economically Disadvantaged",132,12,9.1,38,72,6,1,3,4,78
2021,DIV,"Waynesboro City Public Schools","English Learners",14,4,28.6,2,4,2,0,2,2,6
2021,DIV,"Waynesboro City Public Schools",Female,100,7,7,48,42,0,1,2,3,42
2021,DIV,"Waynesboro City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Waynesboro City Public Schools",Hispanic,52,5,9.6,20,23,2,0,2,2,25
2021,DIV,"Waynesboro City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2021,DIV,"Waynesboro City Public Schools",Male,118,11,9.3,33,60,10,0,4,4,70
2021,DIV,"Waynesboro City Public Schools","Multiple Races",21,2,9.5,8,9,2,0,0,0,11
2021,DIV,"Waynesboro City Public Schools","Students with Disabilities",25,6,24,0,9,10,0,0,0,19
2021,DIV,"Waynesboro City Public Schools",White,103,5,4.9,41,49,4,1,3,4,53
2021,DIV,"West Point Public Schools","All Students",77,1,1.3,40,31,0,2,3,5,31
2021,DIV,"West Point Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"West Point Public Schools",Black,16,0,0,6,7,0,1,2,3,7
2021,DIV,"West Point Public Schools","Economically Disadvantaged",23,0,0,7,13,0,2,1,3,13
2021,DIV,"West Point Public Schools",Female,43,1,2.3,24,15,0,1,2,3,15
2021,DIV,"West Point Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"West Point Public Schools",Male,34,0,0,16,16,0,1,1,2,16
2021,DIV,"West Point Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"West Point Public Schools","Multiple Races",10,0,0,2,7,0,1,0,1,7
2021,DIV,"West Point Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2021,DIV,"West Point Public Schools",White,48,1,2.1,30,16,0,0,1,1,16
2021,DIV,"Westmoreland County Public Schools","All Students",121,2,1.7,60,51,6,0,2,2,57
2021,DIV,"Westmoreland County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Westmoreland County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Westmoreland County Public Schools",Black,45,0,0,27,16,2,0,0,0,18
2021,DIV,"Westmoreland County Public Schools","Economically Disadvantaged",80,2,2.5,36,36,6,0,0,0,42
2021,DIV,"Westmoreland County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Westmoreland County Public Schools",Female,62,1,1.6,38,22,1,0,0,0,23
2021,DIV,"Westmoreland County Public Schools",Hispanic,15,2,13.3,6,5,2,0,0,0,7
2021,DIV,"Westmoreland County Public Schools",Male,59,1,1.7,22,29,5,0,2,2,34
2021,DIV,"Westmoreland County Public Schools",Migrant,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Westmoreland County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Westmoreland County Public Schools","Multiple Races",10,0,0,4,4,2,0,0,0,6
2021,DIV,"Westmoreland County Public Schools","Students with Disabilities",17,0,0,1,10,6,0,0,0,16
2021,DIV,"Westmoreland County Public Schools",White,49,0,0,23,24,0,0,2,2,24
2021,DIV,"Williamsburg-James City County Public Schools","All Students",977,24,2.5,514,374,31,29,5,34,405
2021,DIV,"Williamsburg-James City County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Williamsburg-James City County Public Schools",Asian,23,0,0,14,8,1,0,0,0,9
2021,DIV,"Williamsburg-James City County Public Schools",Black,153,4,2.6,40,93,11,3,2,5,104
2021,DIV,"Williamsburg-James City County Public Schools","Economically Disadvantaged",299,18,6,80,165,15,17,4,21,180
2021,DIV,"Williamsburg-James City County Public Schools","English Learners",42,16,38.1,3,20,1,2,0,2,21
2021,DIV,"Williamsburg-James City County Public Schools",Female,490,5,1,292,175,6,11,1,12,181
2021,DIV,"Williamsburg-James City County Public Schools",Hispanic,131,16,12.2,47,56,5,5,2,7,61
2021,DIV,"Williamsburg-James City County Public Schools",Homeless,20,1,5,1,16,1,0,1,1,17
2021,DIV,"Williamsburg-James City County Public Schools",Male,487,19,3.9,222,199,25,18,4,22,224
2021,DIV,"Williamsburg-James City County Public Schools","Military Connected",89,1,1.1,49,36,3,0,0,0,39
2021,DIV,"Williamsburg-James City County Public Schools","Multiple Races",83,2,2.4,35,38,4,4,0,4,42
2021,DIV,"Williamsburg-James City County Public Schools","Students with Disabilities",138,3,2.2,15,85,31,4,0,4,116
2021,DIV,"Williamsburg-James City County Public Schools",White,586,2,.3,377,179,10,17,1,18,189
2021,DIV,"Winchester City Public Schools","All Students",326,38,11.7,137,141,6,0,4,4,147
2021,DIV,"Winchester City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Winchester City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Winchester City Public Schools",Black,34,5,14.7,10,14,4,0,1,1,18
2021,DIV,"Winchester City Public Schools","Economically Disadvantaged",187,29,15.5,49,100,6,0,3,3,106
2021,DIV,"Winchester City Public Schools","English Learners",67,20,29.9,9,38,0,0,0,0,38
2021,DIV,"Winchester City Public Schools",Female,148,13,8.8,76,55,1,0,3,3,56
2021,DIV,"Winchester City Public Schools",Hispanic,126,23,18.3,32,69,0,0,2,2,69
2021,DIV,"Winchester City Public Schools",Homeless,10,3,30,2,5,0,0,0,0,5
2021,DIV,"Winchester City Public Schools",Male,178,25,14,61,86,5,0,1,1,91
2021,DIV,"Winchester City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Winchester City Public Schools","Multiple Races",18,2,11.1,7,8,1,0,0,0,9
2021,DIV,"Winchester City Public Schools","Students with Disabilities",49,12,24.5,6,25,6,0,0,0,31
2021,DIV,"Winchester City Public Schools",White,140,8,5.7,81,49,1,0,1,1,50
2021,DIV,"Wise County Public Schools","All Students",390,14,3.6,165,207,4,0,0,0,211
2021,DIV,"Wise County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools","Economically Disadvantaged",228,13,5.7,63,149,3,0,0,0,152
2021,DIV,"Wise County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools",Female,182,7,3.8,89,86,0,0,0,0,86
2021,DIV,"Wise County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools",Homeless,25,4,16,3,17,1,0,0,0,18
2021,DIV,"Wise County Public Schools",Male,208,7,3.4,76,121,4,0,0,0,125
2021,DIV,"Wise County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wise County Public Schools","Students with Disabilities",48,2,4.2,1,41,4,0,0,0,45
2021,DIV,"Wise County Public Schools",White,371,14,3.8,154,199,4,0,0,0,203
2021,DIV,"Wythe County Public Schools","All Students",297,19,6.4,136,131,9,1,1,2,140
2021,DIV,"Wythe County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools",Black,14,1,7.1,5,8,0,0,0,0,8
2021,DIV,"Wythe County Public Schools","Economically Disadvantaged",126,15,11.9,36,71,3,0,1,1,74
2021,DIV,"Wythe County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools",Female,148,7,4.7,77,57,5,1,1,2,62
2021,DIV,"Wythe County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools",Male,148,12,8.1,59,73,4,0,0,0,77
2021,DIV,"Wythe County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2021,DIV,"Wythe County Public Schools","Students with Disabilities",31,5,16.1,2,15,9,0,0,0,24
2021,DIV,"Wythe County Public Schools",White,271,18,6.6,126,116,9,1,1,2,125
2021,DIV,"York County Public Schools","All Students",974,11,1.1,607,334,9,2,11,13,343
2021,DIV,"York County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"York County Public Schools",Asian,69,0,0,61,8,0,0,0,0,8
2021,DIV,"York County Public Schools",Black,114,2,1.8,52,54,5,0,1,1,59
2021,DIV,"York County Public Schools","Economically Disadvantaged",183,6,3.3,78,88,4,0,7,7,92
2021,DIV,"York County Public Schools","English Learners",22,2,9.1,8,11,1,0,0,0,12
2021,DIV,"York County Public Schools",Female,477,4,.8,325,135,6,0,7,7,141
2021,DIV,"York County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2021,DIV,"York County Public Schools",Hispanic,93,2,2.2,48,38,2,0,3,3,40
2021,DIV,"York County Public Schools",Homeless,20,3,15,9,5,1,0,2,2,6
2021,DIV,"York County Public Schools",Male,497,7,1.4,282,199,3,2,4,6,202
2021,DIV,"York County Public Schools","Military Connected",197,1,.5,113,76,4,1,2,3,80
2021,DIV,"York County Public Schools","Multiple Races",101,3,3,61,35,1,0,1,1,36
2021,DIV,"York County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2021,DIV,"York County Public Schools","Students with Disabilities",91,3,3.3,11,67,9,0,1,1,76
2021,DIV,"York County Public Schools",White,589,4,.7,380,196,1,2,6,8,197
